time,latitude,longitude,ptype,park
2014-11-30T23:00:00Z,45.05,19.8,3.7271728515625,Fruška Gora National Park
2014-12-31T23:00:00Z,45.05,19.8,3.3629150390625,Fruška Gora National Park
2015-01-31T23:00:00Z,45.05,19.8,3.1895751953125,Fruška Gora National Park
2015-02-28T23:00:00Z,45.05,19.8,3.747314453125,Fruška Gora National Park
2015-03-31T23:00:00Z,45.05,19.8,3.627685546875,Fruška Gora National Park
2015-04-30T23:00:00Z,45.05,19.8,3.627685546875,Fruška Gora National Park
2015-05-31T23:00:00Z,45.05,19.8,3.6505126953125,Fruška Gora National Park
2015-06-30T23:00:00Z,45.05,19.8,3.4637451171875,Fruška Gora National Park
2015-07-31T23:00:00Z,45.05,19.8,3.4637451171875,Fruška Gora National Park
2015-08-31T23:00:00Z,45.05,19.8,3.313232421875,Fruška Gora National Park
2015-09-30T23:00:00Z,45.05,19.8,3.1949462890625,Fruška Gora National Park
2015-10-31T23:00:00Z,45.05,19.8,3.1949462890625,Fruška Gora National Park
2015-11-30T23:00:00Z,45.05,19.8,2.8790283203125,Fruška Gora National Park
2015-12-31T23:00:00Z,45.05,19.8,2.959716796875,Fruška Gora National Park
2016-01-31T23:00:00Z,45.05,19.8,2.959716796875,Fruška Gora National Park
2016-02-29T23:00:00Z,45.05,19.8,3.3857421875,Fruška Gora National Park
2016-03-31T23:00:00Z,45.05,19.8,3.513427734375,Fruška Gora National Park
2016-04-30T23:00:00Z,45.05,19.8,3.513427734375,Fruška Gora National Park
2016-05-31T23:00:00Z,45.05,19.8,3.491943359375,Fruška Gora National Park
2016-06-30T23:00:00Z,45.05,19.8,3.30908203125,Fruška Gora National Park
2016-07-31T23:00:00Z,45.05,19.8,3.5860595703125,Fruška Gora National Park
2016-08-31T23:00:00Z,45.05,19.8,3.4273681640625,Fruška Gora National Park
2016-09-30T23:00:00Z,45.05,19.8,3.4273681640625,Fruška Gora National Park
2016-10-31T23:00:00Z,45.05,19.8,3.524169921875,Fruška Gora National Park
2016-11-30T23:00:00Z,45.05,19.8,3.6962890625,Fruška Gora National Park
2016-12-31T23:00:00Z,45.05,19.8,3.6962890625,Fruška Gora National Park
2017-01-31T23:00:00Z,45.05,19.8,3.784912109375,Fruška Gora National Park
2017-02-28T23:00:00Z,45.05,19.8,3.438232421875,Fruška Gora National Park
2017-03-31T23:00:00Z,45.05,19.8,3.438232421875,Fruška Gora National Park
2017-04-30T23:00:00Z,45.05,19.8,3.27685546875,Fruška Gora National Park
2017-05-31T23:00:00Z,45.05,19.8,3.1854248046875,Fruška Gora National Park
2017-06-30T23:00:00Z,45.05,19.8,3.1854248046875,Fruška Gora National Park
2017-07-31T23:00:00Z,45.05,19.8,2.7567138671875,Fruška Gora National Park
2017-08-31T23:00:00Z,45.05,19.8,3.1666259765625,Fruška Gora National Park
2017-09-30T23:00:00Z,45.05,19.8,3.1666259765625,Fruška Gora National Park
2017-10-31T23:00:00Z,45.05,19.8,3.4300537109375,Fruška Gora National Park
2017-11-30T23:00:00Z,45.05,19.8,3.431396484375,Fruška Gora National Park
2017-12-31T23:00:00Z,45.05,19.8,3.7822265625,Fruška Gora National Park
2018-01-31T23:00:00Z,45.05,19.8,4.0914306640625,Fruška Gora National Park
2018-02-28T23:00:00Z,45.05,19.8,4.0914306640625,Fruška Gora National Park
2018-03-31T23:00:00Z,45.05,19.8,3.920654296875,Fruška Gora National Park
2018-04-30T23:00:00Z,45.05,19.8,3.5994873046875,Fruška Gora National Park
2018-05-31T23:00:00Z,45.05,19.8,3.5994873046875,Fruška Gora National Park
2018-06-30T23:00:00Z,45.05,19.8,3.978515625,Fruška Gora National Park
2018-07-31T23:00:00Z,45.05,19.8,3.6922607421875,Fruška Gora National Park
2018-08-31T23:00:00Z,45.05,19.8,3.6922607421875,Fruška Gora National Park
2018-09-30T23:00:00Z,45.05,19.8,3.4072265625,Fruška Gora National Park
2018-10-31T23:00:00Z,45.05,19.8,3.25,Fruška Gora National Park
2018-11-30T23:00:00Z,45.05,19.8,3.25,Fruška Gora National Park
2018-12-31T23:00:00Z,45.05,19.8,2.5496826171875,Fruška Gora National Park
2019-01-31T23:00:00Z,45.05,19.8,2.7271728515625,Fruška Gora National Park
2019-02-28T23:00:00Z,45.05,19.8,2.7271728515625,Fruška Gora National Park
2019-03-31T23:00:00Z,45.05,19.8,3.2969970703125,Fruška Gora National Park
2019-04-30T23:00:00Z,45.05,19.8,3.5860595703125,Fruška Gora National Park
2019-05-31T23:00:00Z,45.05,19.8,3.7822265625,Fruška Gora National Park
2019-06-30T23:00:00Z,45.05,19.8,4.0914306640625,Fruška Gora National Park
2019-07-31T23:00:00Z,45.05,19.8,4.0914306640625,Fruška Gora National Park
2019-08-31T23:00:00Z,45.05,19.8,3.920654296875,Fruška Gora National Park
2019-09-30T23:00:00Z,45.05,19.8,3.5994873046875,Fruška Gora National Park
2019-10-31T23:00:00Z,45.05,19.8,3.5994873046875,Fruška Gora National Park
2019-11-30T23:00:00Z,45.05,19.8,3.978515625,Fruška Gora National Park
2019-12-31T23:00:00Z,45.05,19.8,3.6922607421875,Fruška Gora National Park
2020-01-31T23:00:00Z,45.05,19.8,3.6922607421875,Fruška Gora National Park
2020-02-29T23:00:00Z,45.05,19.8,3.4072265625,Fruška Gora National Park
2020-03-31T23:00:00Z,45.05,19.8,3.25,Fruška Gora National Park
2020-04-30T23:00:00Z,45.05,19.8,3.25,Fruška Gora National Park
2020-05-31T23:00:00Z,45.05,19.8,2.5496826171875,Fruška Gora National Park
2020-06-30T23:00:00Z,45.05,19.8,2.7271728515625,Fruška Gora National Park
2020-07-31T23:00:00Z,45.05,19.8,2.7271728515625,Fruška Gora National Park
2020-08-31T23:00:00Z,45.05,19.8,3.2969970703125,Fruška Gora National Park
2020-09-30T23:00:00Z,45.05,19.8,3.5860595703125,Fruška Gora National Park
2020-10-31T23:00:00Z,45.05,19.8,3.345458984375,Fruška Gora National Park
2020-11-30T23:00:00Z,45.05,19.8,3.616943359375,Fruška Gora National Park
2020-12-31T23:00:00Z,45.05,19.8,3.616943359375,Fruška Gora National Park
2021-01-31T23:00:00Z,45.05,19.8,3.92333984375,Fruška Gora National Park
2021-02-28T23:00:00Z,45.05,19.8,3.8050537109375,Fruška Gora National Park
2021-03-31T23:00:00Z,45.05,19.8,3.8050537109375,Fruška Gora National Park
2021-04-30T23:00:00Z,45.05,19.8,4.0712890625,Fruška Gora National Park
2021-05-31T23:00:00Z,45.05,19.8,3.823974609375,Fruška Gora National Park
2021-06-30T23:00:00Z,45.05,19.8,3.823974609375,Fruška Gora National Park
2021-07-31T23:00:00Z,45.05,19.8,3.334716796875,Fruška Gora National Park
2021-08-31T23:00:00Z,45.05,19.8,3.1370849609375,Fruška Gora National Park
2021-09-30T23:00:00Z,45.05,19.8,3.1370849609375,Fruška Gora National Park
2021-10-31T23:00:00Z,45.05,19.8,2.75,Fruška Gora National Park
2021-11-30T23:00:00Z,45.05,19.8,2.888427734375,Fruška Gora National Park
2021-12-31T23:00:00Z,45.05,19.8,2.888427734375,Fruška Gora National Park
2022-01-31T23:00:00Z,45.05,19.8,3.3333740234375,Fruška Gora National Park
2022-02-28T23:00:00Z,45.05,19.8,3.443603515625,Fruška Gora National Park
2022-03-31T23:00:00Z,45.05,19.8,2.5228271484375,Fruška Gora National Park
2022-04-30T23:00:00Z,45.05,19.8,2.5228271484375,Fruška Gora National Park
2022-05-31T23:00:00Z,45.05,19.8,2.4246826171875,Fruška Gora National Park
2022-06-30T23:00:00Z,45.05,19.8,3.8037109375,Fruška Gora National Park
2022-07-31T23:00:00Z,45.05,19.8,3.8037109375,Fruška Gora National Park
2022-08-31T23:00:00Z,45.05,19.8,4.5040283203125,Fruška Gora National Park
2022-09-30T23:00:00Z,45.05,19.8,3.573974609375,Fruška Gora National Park
2022-10-31T23:00:00Z,45.05,19.8,3.573974609375,Fruška Gora National Park
2022-11-30T23:00:00Z,45.05,19.8,2.8253173828125,Fruška Gora National Park
2022-12-31T23:00:00Z,45.05,19.8,3.170654296875,Fruška Gora National Park
2023-01-31T23:00:00Z,45.05,19.8,3.170654296875,Fruška Gora National Park
2023-02-28T23:00:00Z,45.05,19.8,3.2110595703125,Fruška Gora National Park
2023-03-31T23:00:00Z,45.05,19.8,3.0469970703125,Fruška Gora National Park
2023-04-30T23:00:00Z,45.05,19.8,3.0469970703125,Fruška Gora National Park
2023-05-31T23:00:00Z,45.05,19.8,3.4691162109375,Fruška Gora National Park
2023-06-30T23:00:00Z,45.05,19.8,3.4879150390625,Fruška Gora National Park
2023-07-31T23:00:00Z,45.05,19.8,3.4879150390625,Fruška Gora National Park
2023-08-31T23:00:00Z,45.05,19.8,0.7392578125,Fruška Gora National Park
2023-09-30T23:00:00Z,45.05,19.8,0.7392578125,Fruška Gora National Park
2023-10-31T23:00:00Z,45.05,19.8,0.6129150390625,Fruška Gora National Park
2023-11-30T23:00:00Z,45.05,19.8,2.95166015625,Fruška Gora National Park
2023-12-31T23:00:00Z,45.05,19.8,2.95166015625,Fruška Gora National Park
2024-01-31T23:00:00Z,45.05,19.8,3.9462890625,Fruška Gora National Park
2024-02-29T23:00:00Z,45.05,19.8,2.893798828125,Fruška Gora National Park
2024-03-31T23:00:00Z,45.05,19.8,2.893798828125,Fruška Gora National Park
2024-04-30T23:00:00Z,45.05,19.8,2.959716796875,Fruška Gora National Park
2024-05-31T23:00:00Z,45.05,19.8,3.4354248046875,Fruška Gora National Park
2024-06-30T23:00:00Z,45.05,19.8,3.4354248046875,Fruška Gora National Park
2024-07-31T23:00:00Z,45.05,19.8,2.9879150390625,Fruška Gora National Park
2024-08-31T23:00:00Z,45.05,19.8,2.7325439453125,Fruška Gora National Park
2024-09-30T23:00:00Z,45.05,19.8,2.7325439453125,Fruška Gora National Park
2024-10-31T23:00:00Z,45.05,19.8,3.393798828125,Fruška Gora National Park
2024-11-30T23:00:00Z,45.05,19.8,3.3642578125,Fruška Gora National Park
2024-12-31T23:00:00Z,45.05,19.8,3.3642578125,Fruška Gora National Park
2025-01-31T23:00:00Z,45.05,19.8,0.4718017578125,Fruška Gora National Park
2025-02-28T23:00:00Z,45.05,19.8,0.4986572265625,Fruška Gora National Park
2005-01-31T23:00:00Z,43.3,20.8,1.938232421875,Kopaonik National Park
2005-02-28T23:00:00Z,43.3,20.8,1.834716796875,Kopaonik National Park
2005-03-31T23:00:00Z,43.3,20.8,1.4422607421875,Kopaonik National Park
2005-04-30T23:00:00Z,43.3,20.8,1.4422607421875,Kopaonik National Park
2005-05-31T23:00:00Z,43.3,20.8,1.2889404296875,Kopaonik National Park
2005-06-30T23:00:00Z,43.3,20.8,1.9058837890625,Kopaonik National Park
2005-07-31T23:00:00Z,43.3,20.8,1.9058837890625,Kopaonik National Park
2005-08-31T23:00:00Z,43.3,20.8,2.33203125,Kopaonik National Park
2005-09-30T23:00:00Z,43.3,20.8,2.1693115234375,Kopaonik National Park
2005-10-31T23:00:00Z,43.3,20.8,2.965087890625,Kopaonik National Park
2005-11-30T23:00:00Z,43.3,20.8,3.50537109375,Kopaonik National Park
2005-12-31T23:00:00Z,43.3,20.8,3.50537109375,Kopaonik National Park
2006-01-31T23:00:00Z,43.3,20.8,2.95703125,Kopaonik National Park
2006-02-28T23:00:00Z,43.3,20.8,2.5013427734375,Kopaonik National Park
2006-03-31T23:00:00Z,43.3,20.8,2.5013427734375,Kopaonik National Park
2006-04-30T23:00:00Z,43.3,20.8,2.6962890625,Kopaonik National Park
2006-05-31T23:00:00Z,43.3,20.8,2.1317138671875,Kopaonik National Park
2006-06-30T23:00:00Z,43.3,20.8,2.1317138671875,Kopaonik National Park
2006-07-31T23:00:00Z,43.3,20.8,2.2325439453125,Kopaonik National Park
2006-08-31T23:00:00Z,43.3,20.8,1.8360595703125,Kopaonik National Park
2006-09-30T23:00:00Z,43.3,20.8,1.8360595703125,Kopaonik National Park
2006-10-31T23:00:00Z,43.3,20.8,1.2177734375,Kopaonik National Park
2006-11-30T23:00:00Z,43.3,20.8,1.6021728515625,Kopaonik National Park
2006-12-31T23:00:00Z,43.3,20.8,1.6021728515625,Kopaonik National Park
2007-01-31T23:00:00Z,43.3,20.8,2.1976318359375,Kopaonik National Park
2007-02-28T23:00:00Z,43.3,20.8,2.568603515625,Kopaonik National Park
2007-03-31T23:00:00Z,43.3,20.8,2.965087890625,Kopaonik National Park
2007-04-30T23:00:00Z,43.3,20.8,3.50537109375,Kopaonik National Park
2007-05-31T23:00:00Z,43.3,20.8,3.50537109375,Kopaonik National Park
2007-06-30T23:00:00Z,43.3,20.8,2.95703125,Kopaonik National Park
2007-07-31T23:00:00Z,43.3,20.8,2.5013427734375,Kopaonik National Park
2007-08-31T23:00:00Z,43.3,20.8,2.5013427734375,Kopaonik National Park
2007-09-30T23:00:00Z,43.3,20.8,2.6962890625,Kopaonik National Park
2007-10-31T23:00:00Z,43.3,20.8,2.1317138671875,Kopaonik National Park
2007-11-30T23:00:00Z,43.3,20.8,2.1317138671875,Kopaonik National Park
2007-12-31T23:00:00Z,43.3,20.8,2.2325439453125,Kopaonik National Park
2008-01-31T23:00:00Z,43.3,20.8,1.8360595703125,Kopaonik National Park
2008-02-29T23:00:00Z,43.3,20.8,1.8360595703125,Kopaonik National Park
2008-03-31T23:00:00Z,43.3,20.8,1.2177734375,Kopaonik National Park
2008-04-30T23:00:00Z,43.3,20.8,1.6021728515625,Kopaonik National Park
2008-05-31T23:00:00Z,43.3,20.8,1.6021728515625,Kopaonik National Park
2008-06-30T23:00:00Z,43.3,20.8,2.1976318359375,Kopaonik National Park
2008-07-31T23:00:00Z,43.3,20.8,2.568603515625,Kopaonik National Park
2008-08-31T23:00:00Z,43.3,20.8,2.2406005859375,Kopaonik National Park
2008-09-30T23:00:00Z,43.3,20.8,3.3145751953125,Kopaonik National Park
2008-10-31T23:00:00Z,43.3,20.8,3.3145751953125,Kopaonik National Park
2008-11-30T23:00:00Z,43.3,20.8,3.079345703125,Kopaonik National Park
2008-12-31T23:00:00Z,43.3,20.8,3.0335693359375,Kopaonik National Park
2009-01-31T23:00:00Z,43.3,20.8,3.0335693359375,Kopaonik National Park
2009-02-28T23:00:00Z,43.3,20.8,2.9166259765625,Kopaonik National Park
2009-03-31T23:00:00Z,43.3,20.8,2.0416259765625,Kopaonik National Park
2009-04-30T23:00:00Z,43.3,20.8,2.0416259765625,Kopaonik National Park
2009-05-31T23:00:00Z,43.3,20.8,1.95703125,Kopaonik National Park
2009-06-30T23:00:00Z,43.3,20.8,1.9395751953125,Kopaonik National Park
2009-07-31T23:00:00Z,43.3,20.8,1.9395751953125,Kopaonik National Park
2009-08-31T23:00:00Z,43.3,20.8,1.529541015625,Kopaonik National Park
2009-09-30T23:00:00Z,43.3,20.8,2.1397705078125,Kopaonik National Park
2009-10-31T23:00:00Z,43.3,20.8,2.1397705078125,Kopaonik National Park
2009-11-30T23:00:00Z,43.3,20.8,2.5780029296875,Kopaonik National Park
2009-12-31T23:00:00Z,43.3,20.8,2.3736572265625,Kopaonik National Park
2010-01-31T23:00:00Z,43.3,20.8,1.2996826171875,Kopaonik National Park
2010-02-28T23:00:00Z,43.3,20.8,1.2996826171875,Kopaonik National Park
2010-03-31T23:00:00Z,43.3,20.8,1.350830078125,Kopaonik National Park
2010-04-30T23:00:00Z,43.3,20.8,3.323974609375,Kopaonik National Park
2010-05-31T23:00:00Z,43.3,20.8,3.323974609375,Kopaonik National Park
2010-06-30T23:00:00Z,43.3,20.8,3.6800537109375,Kopaonik National Park
2010-07-31T23:00:00Z,43.3,20.8,1.8602294921875,Kopaonik National Park
2010-08-31T23:00:00Z,43.3,20.8,1.8602294921875,Kopaonik National Park
2010-09-30T23:00:00Z,43.3,20.8,1.1827392578125,Kopaonik National Park
2010-10-31T23:00:00Z,43.3,20.8,1.8978271484375,Kopaonik National Park
2010-11-30T23:00:00Z,43.3,20.8,1.8978271484375,Kopaonik National Park
2010-12-31T23:00:00Z,43.3,20.8,2.01611328125,Kopaonik National Park
2011-01-31T23:00:00Z,43.3,20.8,1.89111328125,Kopaonik National Park
2011-02-28T23:00:00Z,43.3,20.8,1.89111328125,Kopaonik National Park
2011-03-31T23:00:00Z,43.3,20.8,2.915283203125,Kopaonik National Park
2011-04-30T23:00:00Z,43.3,20.8,2.784912109375,Kopaonik National Park
2011-05-31T23:00:00Z,43.3,20.8,2.784912109375,Kopaonik National Park
2011-06-30T23:00:00Z,43.3,20.8,0.399169921875,Kopaonik National Park
2011-07-31T23:00:00Z,43.3,20.8,0.399169921875,Kopaonik National Park
2011-08-31T23:00:00Z,43.3,20.8,0.38037109375,Kopaonik National Park
2011-09-30T23:00:00Z,43.3,20.8,1.46240234375,Kopaonik National Park
2011-10-31T23:00:00Z,43.3,20.8,1.46240234375,Kopaonik National Park
2011-11-30T23:00:00Z,43.3,20.8,2.3253173828125,Kopaonik National Park
2011-12-31T23:00:00Z,43.3,20.8,1.3494873046875,Kopaonik National Park
2012-01-31T23:00:00Z,43.3,20.8,1.3494873046875,Kopaonik National Park
2012-02-29T23:00:00Z,43.3,20.8,1.686767578125,Kopaonik National Park
2012-03-31T23:00:00Z,43.3,20.8,2.0362548828125,Kopaonik National Park
2012-04-30T23:00:00Z,43.3,20.8,2.0362548828125,Kopaonik National Park
2012-05-31T23:00:00Z,43.3,20.8,1.7755126953125,Kopaonik National Park
2012-06-30T23:00:00Z,43.3,20.8,1.6075439453125,Kopaonik National Park
2012-07-31T23:00:00Z,43.3,20.8,1.6075439453125,Kopaonik National Park
2012-08-31T23:00:00Z,43.3,20.8,2.5860595703125,Kopaonik National Park
2012-09-30T23:00:00Z,43.3,20.8,2.3763427734375,Kopaonik National Park
2012-10-31T23:00:00Z,43.3,20.8,2.3763427734375,Kopaonik National Park
2012-11-30T23:00:00Z,43.3,20.8,0.3548583984375,Kopaonik National Park
2012-12-31T23:00:00Z,43.3,20.8,0.3548583984375,Kopaonik National Park
2013-01-31T23:00:00Z,43.3,20.8,0.3548583984375,Kopaonik National Park
2013-02-28T23:00:00Z,43.3,20.8,0.3414306640625,Kopaonik National Park
2013-03-31T23:00:00Z,43.3,20.8,0.9664306640625,Kopaonik National Park
2013-04-30T23:00:00Z,43.3,20.8,1.7432861328125,Kopaonik National Park
2013-05-31T23:00:00Z,43.3,20.8,1.7432861328125,Kopaonik National Park
2013-06-30T23:00:00Z,43.3,20.8,2.981201171875,Kopaonik National Park
2013-07-31T23:00:00Z,43.3,20.8,3.08203125,Kopaonik National Park
2013-08-31T23:00:00Z,43.3,20.8,3.08203125,Kopaonik National Park
2013-09-30T23:00:00Z,43.3,20.8,1.8280029296875,Kopaonik National Park
2013-10-31T23:00:00Z,43.3,20.8,1.0994873046875,Kopaonik National Park
2013-11-30T23:00:00Z,43.3,20.8,1.0994873046875,Kopaonik National Park
2013-12-31T23:00:00Z,43.3,20.8,1.23388671875,Kopaonik National Park
2014-01-31T23:00:00Z,43.3,20.8,2.209716796875,Kopaonik National Park
2014-02-28T23:00:00Z,43.3,20.8,1.9193115234375,Kopaonik National Park
2014-03-31T23:00:00Z,43.3,20.8,1.9193115234375,Kopaonik National Park
2014-04-30T23:00:00Z,43.3,20.8,0.375,Kopaonik National Park
2014-05-31T23:00:00Z,43.3,20.8,0.388427734375,Kopaonik National Park
2014-06-30T23:00:00Z,43.3,20.8,0.388427734375,Kopaonik National Park
2014-07-31T23:00:00Z,43.3,20.8,0.329345703125,Kopaonik National Park
2014-08-31T23:00:00Z,43.3,20.8,0.5255126953125,Kopaonik National Park
2014-09-30T23:00:00Z,43.3,20.8,1.8050537109375,Kopaonik National Park
2014-10-31T23:00:00Z,43.3,20.8,1.8050537109375,Kopaonik National Park
2014-11-30T23:00:00Z,43.3,20.8,3.3023681640625,Kopaonik National Park
2014-12-31T23:00:00Z,43.3,20.8,3.08203125,Kopaonik National Park
2015-01-31T23:00:00Z,43.3,20.8,3.08203125,Kopaonik National Park
2015-02-28T23:00:00Z,43.3,20.8,2.3306884765625,Kopaonik National Park
2015-03-31T23:00:00Z,43.3,20.8,1.6263427734375,Kopaonik National Park
2015-04-30T23:00:00Z,43.3,20.8,1.6263427734375,Kopaonik National Park
2015-05-31T23:00:00Z,43.3,20.8,0.8306884765625,Kopaonik National Park
2015-06-30T23:00:00Z,43.3,20.8,1.2889404296875,Kopaonik National Park
2015-07-31T23:00:00Z,43.3,20.8,2.193603515625,Kopaonik National Park
2015-08-31T23:00:00Z,43.3,20.8,2.193603515625,Kopaonik National Park
2015-09-30T23:00:00Z,43.3,20.8,0.147216796875,Kopaonik National Park
2015-10-31T23:00:00Z,43.3,20.8,0.137451171875,Kopaonik National Park
2015-11-30T23:00:00Z,43.3,20.8,0.137451171875,Kopaonik National Park
2015-12-31T23:00:00Z,43.3,20.8,0.15283203125,Kopaonik National Park
2016-01-31T23:00:00Z,43.3,20.8,0.1583251953125,Kopaonik National Park
2016-02-29T23:00:00Z,43.3,20.8,0.1583251953125,Kopaonik National Park
2016-03-31T23:00:00Z,43.3,20.8,0.156982421875,Kopaonik National Park
2016-04-30T23:00:00Z,43.3,20.8,0.1639404296875,Kopaonik National Park
2016-05-31T23:00:00Z,43.3,20.8,0.1639404296875,Kopaonik National Park
2016-06-30T23:00:00Z,43.3,20.8,0.181884765625,Kopaonik National Park
2016-07-31T23:00:00Z,43.3,20.8,0.2110595703125,Kopaonik National Park
2016-08-31T23:00:00Z,43.3,20.8,0.2110595703125,Kopaonik National Park
2016-09-30T23:00:00Z,43.3,20.8,0.2471923828125,Kopaonik National Park
2016-10-31T23:00:00Z,43.3,20.8,0.3499755859375,Kopaonik National Park
2016-11-30T23:00:00Z,43.3,20.8,0.3499755859375,Kopaonik National Park
2016-12-31T23:00:00Z,43.3,20.8,0.4930419921875,Kopaonik National Park
2017-01-31T23:00:00Z,43.3,20.8,0.45556640625,Kopaonik National Park
2017-02-28T23:00:00Z,43.3,20.8,0.15966796875,Kopaonik National Park
2017-03-31T23:00:00Z,43.3,20.8,0.147216796875,Kopaonik National Park
2017-04-30T23:00:00Z,43.3,20.8,0.147216796875,Kopaonik National Park
2017-05-31T23:00:00Z,43.3,20.8,0.1417236328125,Kopaonik National Park
2017-06-30T23:00:00Z,43.3,20.8,0.1624755859375,Kopaonik National Park
2017-07-31T23:00:00Z,43.3,20.8,0.1624755859375,Kopaonik National Park
2017-08-31T23:00:00Z,43.3,20.8,0.16943359375,Kopaonik National Park
2017-09-30T23:00:00Z,43.3,20.8,0.1666259765625,Kopaonik National Park
2017-10-31T23:00:00Z,43.3,20.8,0.1666259765625,Kopaonik National Park
2017-11-30T23:00:00Z,43.3,20.8,0.155517578125,Kopaonik National Park
2017-12-31T23:00:00Z,43.3,20.8,0.199951171875,Kopaonik National Park
2018-01-31T23:00:00Z,43.3,20.8,0.199951171875,Kopaonik National Park
2018-02-28T23:00:00Z,43.3,20.8,0.245849609375,Kopaonik National Park
2018-03-31T23:00:00Z,43.3,20.8,0.4625244140625,Kopaonik National Park
2018-04-30T23:00:00Z,43.3,20.8,0.4625244140625,Kopaonik National Park
2018-05-31T23:00:00Z,43.3,20.8,1.3013916015625,Kopaonik National Park
2018-06-30T23:00:00Z,43.3,20.8,1.23193359375,Kopaonik National Park
2018-07-31T23:00:00Z,43.3,20.8,0.175048828125,Kopaonik National Park
2018-08-31T23:00:00Z,43.3,20.8,0.155517578125,Kopaonik National Park
2018-09-30T23:00:00Z,43.3,20.8,0.155517578125,Kopaonik National Park
2018-10-31T23:00:00Z,43.3,20.8,0.15966796875,Kopaonik National Park
2018-11-30T23:00:00Z,43.3,20.8,0.1444091796875,Kopaonik National Park
2018-12-31T23:00:00Z,43.3,20.8,0.1444091796875,Kopaonik National Park
2019-01-31T23:00:00Z,43.3,20.8,0.1458740234375,Kopaonik National Park
2019-02-28T23:00:00Z,43.3,20.8,0.16943359375,Kopaonik National Park
2019-03-31T23:00:00Z,43.3,20.8,0.16943359375,Kopaonik National Park
2019-04-30T23:00:00Z,43.3,20.8,0.1763916015625,Kopaonik National Park
2019-05-31T23:00:00Z,43.3,20.8,0.209716796875,Kopaonik National Park
2019-06-30T23:00:00Z,43.3,20.8,0.209716796875,Kopaonik National Park
2019-07-31T23:00:00Z,43.3,20.8,0.2750244140625,Kopaonik National Park
2019-08-31T23:00:00Z,43.3,20.8,0.77783203125,Kopaonik National Park
2019-09-30T23:00:00Z,43.3,20.8,0.77783203125,Kopaonik National Park
2019-10-31T23:00:00Z,43.3,20.8,2.0430908203125,Kopaonik National Park
2019-11-30T23:00:00Z,43.3,20.8,2.13330078125,Kopaonik National Park
2019-12-31T23:00:00Z,43.3,20.8,0.175048828125,Kopaonik National Park
2020-01-31T23:00:00Z,43.3,20.8,0.155517578125,Kopaonik National Park
2020-02-29T23:00:00Z,43.3,20.8,0.155517578125,Kopaonik National Park
2020-03-31T23:00:00Z,43.3,20.8,0.15966796875,Kopaonik National Park
2020-04-30T23:00:00Z,43.3,20.8,0.1444091796875,Kopaonik National Park
2020-05-31T23:00:00Z,43.3,20.8,0.1444091796875,Kopaonik National Park
2020-06-30T23:00:00Z,43.3,20.8,0.1458740234375,Kopaonik National Park
2020-07-31T23:00:00Z,43.3,20.8,0.16943359375,Kopaonik National Park
2020-08-31T23:00:00Z,43.3,20.8,0.16943359375,Kopaonik National Park
2020-09-30T23:00:00Z,43.3,20.8,0.1763916015625,Kopaonik National Park
2020-10-31T23:00:00Z,43.3,20.8,0.209716796875,Kopaonik National Park
2020-11-30T23:00:00Z,43.3,20.8,0.209716796875,Kopaonik National Park
2020-12-31T23:00:00Z,43.3,20.8,0.2750244140625,Kopaonik National Park
2021-01-31T23:00:00Z,43.3,20.8,0.77783203125,Kopaonik National Park
2021-02-28T23:00:00Z,43.3,20.8,0.77783203125,Kopaonik National Park
2021-03-31T23:00:00Z,43.3,20.8,2.0430908203125,Kopaonik National Park
2021-04-30T23:00:00Z,43.3,20.8,2.13330078125,Kopaonik National Park
2021-05-31T23:00:00Z,43.3,20.8,0.1944580078125,Kopaonik National Park
2021-06-30T23:00:00Z,43.3,20.8,0.1624755859375,Kopaonik National Park
2021-07-31T23:00:00Z,43.3,20.8,0.1624755859375,Kopaonik National Park
2021-08-31T23:00:00Z,43.3,20.8,0.1680908203125,Kopaonik National Park
2021-09-30T23:00:00Z,43.3,20.8,0.1707763671875,Kopaonik National Park
2021-10-31T23:00:00Z,43.3,20.8,0.1707763671875,Kopaonik National Park
2021-11-30T23:00:00Z,43.3,20.8,0.15283203125,Kopaonik National Park
2021-12-31T23:00:00Z,43.3,20.8,0.1666259765625,Kopaonik National Park
2022-01-31T23:00:00Z,43.3,20.8,0.1666259765625,Kopaonik National Park
2022-02-28T23:00:00Z,43.3,20.8,0.181884765625,Kopaonik National Park
2022-03-31T23:00:00Z,43.3,20.8,0.237548828125,Kopaonik National Park
2022-04-30T23:00:00Z,43.3,20.8,0.237548828125,Kopaonik National Park
2022-05-31T23:00:00Z,43.3,20.8,0.52783203125,Kopaonik National Park
2022-06-30T23:00:00Z,43.3,20.8,1.15966796875,Kopaonik National Park
2022-07-31T23:00:00Z,43.3,20.8,1.15966796875,Kopaonik National Park
2022-08-31T23:00:00Z,43.3,20.8,1.5999755859375,Kopaonik National Park
2022-09-30T23:00:00Z,43.3,20.8,1.048583984375,Kopaonik National Park
2022-10-31T23:00:00Z,43.3,20.8,0.236083984375,Kopaonik National Park
2022-11-30T23:00:00Z,43.3,20.8,0.2083740234375,Kopaonik National Park
2022-12-31T23:00:00Z,43.3,20.8,0.2083740234375,Kopaonik National Park
2023-01-31T23:00:00Z,43.3,20.8,0.19580078125,Kopaonik National Park
2023-02-28T23:00:00Z,43.3,20.8,0.1846923828125,Kopaonik National Park
